ritz_wl_air(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"392.025748"	"2.60e+06"	A	"0.12126572"	"3.28302483"	1	3		
"392.083636"	"2.92e+06"	C+	"3.26570610"	"6.42699840"	5	7		
"392.12719"	"5.54e+04"	C+	"2.55917148"	"5.72011266"	9	11		
"392.291129"	"1.08e+06"	A	"0.05156912"	"3.21118938"	7	9		
"392.520109"	"6.2e+06"	D	"3.29183986"	"6.44961696"	1	3		
"392.564346"	"8.04e+06"	B	"2.83159117"	"5.98901244"	5	5		
"392.594131"	"1.67e+07"	C+	"2.85805275"	"6.01523448"	1	3		
"392.601285"	"7.26e+06"	B	"3.24096914"	"6.39809335"	7	7		
"392.791947"	"2.60e+06"	B+	"0.11011433"	"3.26570610"	3	5		
"392.808323"	"5.64e+06"	B	"3.21118938"	"6.36664959"	9	9		
"392.911653"	"8.11e+05"	C+	"2.75857762"	"5.91320801"	7	7		
"392.92081"	"2.09e+06"	C+	"3.25148176"	"6.40603863"	7	9		
"393.029640"	"1.99e+06"	B+	"0.08728574"	"3.24096914"	5	7		
"393.111722"	"4.8e+06"	E	"3.26570610"	"6.41873101"	5	7		
"393.262701"	"2.70e+06"	C+	"2.72754450"	"5.87935896"	9	11		
"393.359909"	"5.92e+06"	C+	"3.07133880"	"6.22237439"	3	5		
"393.530643"	"2.2e+06"	D	"2.84504259"	"5.99471113"	3	3		
"393.581244"	"1.14e+07"	C+	"2.83159117"	"5.98085478"	5	5		
"393.732723"	"1.66e+06"	B	"2.69240763"	"5.84045966"	11	9		
"394.087710"	"1.20e+05"	A	"0.95815732"	"4.10337372"	7	9		
"394.127530"	"9.1e+06"	D	"3.26570610"	"6.41060472"	5	5		
"394.236485"	"5.17e+05"	C+	"2.99035244"	"6.13438193"	9	7		
"394.243963"	"9.62e+06"	C+	"2.84504259"	"5.98901244"	3	5		
"394.33404"	"6.46e+05"	C+	"2.19786640"	"5.34111814"	5	3		
"394.473766"	"1.3e+06"	E	"2.84504259"	"5.98718095"	3	3		
"394.488896"	"1.40e+06"	B	"2.99035244"	"6.13237029"	9	11		
"394.498096"	"5.70e+05"	D+	"3.30140276"	"6.44334733"	9	7		
"394.511687"	"1.65e+06"	C+	"2.75857762"	"5.90041395"	7	9		
"394.699457"	"3.91e+06"	C+	"3.21118938"	"6.35153108"	9	11		
"394.753087"	"5.12e+06"	B	"2.83159117"	"5.97150625"	5	5		
"394.809710"	"1.31e+07"	B	"3.24096914"	"6.38043390"	7	9		
"394.87747"	"2.08e+07"	B	"3.26711257"	"6.40603863"	11	9		
"394.91405"	"4.2e+06"	E	"3.41489715"	"6.55353246"	3	3		
"394.99525"	"4.79e+06"	B	"2.17594512"	"5.31393522"	7	5		
"395.116320"	"4.29e+07"	B	"3.27398440"	"6.41101300"	3	5		
"395.260090"	"2.97e+06"	B+	"2.69240763"	"5.82829520"	11	11		
"395.269592"	"3.48e+06"	D+	"2.84504259"	"5.98085478"	3	5		
"395.315139"	"2.97e+06"	C+	"3.01762252"	"6.15307342"	7	9		
"395.385684"	"6.4e+05"	D	"2.83159117"	"5.96648265"	5	7		
"395.534127"	"1.5e+07"	D	"3.28302483"	"6.41673983"	3	3		
"395.595498"	"4.19e+06"	B	"3.07133880"	"6.20456765"	3	3		
"395.645488"	"1.76e+07"	B	"3.23672008"	"6.36955305"	13	11		
"395.66763"	"1.22e+07"	B+	"2.69240763"	"5.82506529"	11	13		
"395.701788"	"1.67e+07"	B+	"3.26570610"	"6.39809335"	5	7		
"396.027858"	"4.10e+06"	C+	"3.63977237"	"6.76958063"	5	7		
"396.113928"	"2.6e+06"	E	"2.85805275"	"5.98718095"	1	3		
"396.235134"	"1.2e+06"	E	"3.26570610"	"6.39387714"	5	7		
"396.310030"	"1.5e+07"	D+	"3.28302483"	"6.41060472"	3	5		
"396.451526"	"2.17e+06"	C+	"2.84504259"	"5.97150625"	3	5		
"396.550868"	"7.85e+05"	C	"3.24096914"	"6.36664959"	7	9		
"396.606119"	"1.32e+06"	B+	"1.60789577"	"4.73314079"	5	7		
"396.681077"	"6.81e+05"	C	"3.30092244"	"6.42557692"	5	7		
"396.742064"	"1.52e+07"	B	"3.30140276"	"6.42557692"	9	7		
"396.796109"	"6.09e+06"	B+	"3.24096914"	"6.36471779"	7	9		
"396.925691"	"2.26e+07"	B+	"1.48486439"	"4.60759327"	9	7		
"397.03889"	"3.9e+07"	E	"3.07133880"	"6.19317735"	3	1		
"397.132205"	"4.97e+06"	B	"2.69240763"	"5.81351269"	11	9		
"397.36493"	"5.81e+06"	B	"3.54652001"	"6.66579718"	5	7		
"397.438009"	"8.2e+05"	E	"3.24096914"	"6.35967275"	7	7		
"397.47593"	"3.44e+05"	C+	"2.22271209"	"5.34111814"	3	3		
"397.520300"	"1.2e+05"	D	"2.46883473"	"5.58689276"	5	7		
"397.638461"	"3.98e+05"	C	"3.01725044"	"6.13438193"	5	7		
"397.661301"	"1.20e+07"	C+	"3.41489715"	"6.53184961"	3	5		
"397.77407"	"6.41e+06"	B	"2.19786640"	"5.31393522"	5	5		
"398.177060"	"3.57e+06"	B	"2.72754450"	"5.84045966"	9	9		
"398.395594"	"5.72e+06"	B	"2.72754450"	"5.83875215"	9	7		
"398.538695"	"8.53e+06"	B	"3.30092244"	"6.41101300"	5	5		
"398.985748"	"5.3e+06"	D	"3.54652001"	"6.65312587"	5	7		
"399.037300"	"1.43e+06"	B	"3.04686890"	"6.15307342"	9	9		
"399.41127"	"9.22e+05"	C+	"3.04686890"	"6.15016512"	9	11		
"399.598289"	"1.60e+06"	B	"2.72754450"	"5.82938837"	9	7		
"399.69635"	"7.95e+06"	C+	"3.69459719"	"6.7956800"	9	9		
"399.739170"	"1.26e+07"	B+	"2.72754450"	"5.82829520"	9	11		
"399.805211"	"5.70e+06"	B	"2.69240763"	"5.79264615"	11	9		
"400.025248"	"2.2e+06"	E	"3.26570610"	"6.36423934"	5	5		
"400.045722"	"1.01e+06"	C+	"2.99035244"	"6.08872711"	9	9		
"400.166094"	"7.47e+05"	C+	"2.17594512"	"5.27338780"	7	7		
"400.37614"	"6.76e+06"	C	"3.41489715"	"6.51071489"	3	3		
"400.524148"	"2.04e+07"	A	"1.55735733"	"4.65203107"	7	5		
"400.631097"	"5.1e+06"	D	"3.26711257"	"6.36096020"	11	9		
"400.66241"	"5.89e+06"	B	"3.11096179"	"6.20456765"	1	3		
"400.727179"	"4.40e+06"	B	"2.75857762"	"5.85168345"	7	5		
"400.97125"	"4.64e+06"	B	"2.22271209"	"5.31393522"	3	5		
"401.017377"	"7.9e+05"	E	"3.64164057"	"6.73250811"	7	9		
"401.140701"	"2.26e+05"	B	"2.55917148"	"5.64908881"	9	7		
"401.171125"	"1.1e+05"	D	"2.44955978"	"5.53924278"	7	9		
"401.378165"	"4.19e+05"	C	"3.01725044"	"6.10533975"	5	7		
"401.453083"	"1.53e+07"	C+	"3.04686890"	"6.13438193"	9	7		
"401.708236"	"8.42e+05"	C	"2.75857762"	"5.84412959"	7	5		
"401.714822"	"3.25e+06"	B+	"3.04686890"	"6.13237029"	9	11		
"401.826688"	"3.44e+06"	B	"3.26570610"	"6.35034852"	5	7		
"401.90437"	"1.1e+05"	E	"2.60850194"	"5.6925481"	5	7		
"402.048342"	"8.2e+05"	E	"3.64164057"	"6.72458242"	7	9		
"402.186604"	"8.55e+06"	B	"2.75857762"	"5.84045966"	7	9		
"402.409563"	"1.07e+05"	C	"2.75857762"	"5.83875215"	7	7		
"402.472471"	"8.09e+06"	B	"3.24096914"	"6.32066224"	7	9		
"403.018404"	"2.85e+05"	C+	"2.19786640"	"5.27338780"	5	7		
"403.048821"	"1.04e+07"	B	"3.21118938"	"6.28647868"	9	11		
"403.088913"	"5.02e+06"	C+	"3.69459719"	"6.76958063"	9	7		
"403.19605"	"7.6e+06"	D+	"3.27398440"	"6.34815078"	3	5		
"403.262684"	"2.46e+05"	D+	"1.48486439"	"4.55852281"	9	7		
"403.318569"	"8.40e+04"	C+	"2.55917148"	"5.63240401"	9	9		
"403.636651"	"9.6e+04"	E	"2.75857762"	"5.82938837"	7	7		
"404.063812"	"4.8e+06"	D+	"3.30092244"	"6.36848691"	5	7		
"404.389713"	"8.69e+06"	D+	"3.24096914"	"6.30606149"	7	7		
"404.460883"	"8.17e+06"	B	"2.83159117"	"5.89614419"	5	3		
"404.559336"	"7.39e+06"	C	"3.21118938"	"6.27499663"	9	7		
"404.581193"	"8.62e+07"	A	"1.48486439"	"4.54850612"	9	9		
"404.606181"	"6.85e+06"	C+	"3.26570610"	"6.32915863"	5	3		
"404.73025"	"2.15e+05"	C	"2.27860466"	"5.34111814"	5	3		
"404.932629"	"2.11e+05"	B	"2.58810592"	"5.64908881"	7	7		
"405.190535"	"3.3e+06"	D	"3.39650880"	"6.45554341"	7	5		
"405.417774"	"7.7e+05"	D	"3.26570610"	"6.32302612"	5	5		
"405.486626"	"9.61e+06"	B	"3.41695281"	"6.47375371"	5	3		
"405.503501"	"4.43e+05"	B+	"2.55917148"	"5.61584517"	9	11		
"405.734287"	"4.95e+05"	C	"2.75857762"	"5.81351269"	7	9		
"405.821663"	"4.47e+06"	C+	"3.21118938"	"6.26546671"	9	7		
"405.875343"	"6.52e+05"	C	"2.42419831"	"5.47807170"	3	5		
"405.97130"	"5.71e+06"	C+	"3.54652001"	"6.59967157"	5	3		
"406.244071"	"1.85e+07"	C+	"2.84504259"	"5.89614419"	3	3		
"406.359365"	"6.65e+07"	B+	"1.55735733"	"4.60759327"	7	7		
"406.538067"	"1.7e+07"	D+	"3.43018998"	"6.47908516"	3	1		
"406.658491"	"1.17e+06"	B	"2.99035244"	"6.03834476"	9	9		
"406.727070"	"2.19e+06"	B	"2.55917148"	"5.60664989"	9	7		
"406.797774"	"1.51e+07"	B	"3.21118938"	"6.25813812"	9	9		
"406.906609"	"1.9e+06"	D	"3.28302483"	"6.32915863"	3	3		
"407.077024"	"1.1e+07"	D+	"3.24096914"	"6.28582776"	7	5		
"407.151979"	"4.28e+05"	B+	"2.58810592"	"5.63240401"	7	9		
"407.173752"	"7.64e+07"	A	"1.60789577"	"4.65203107"	5	5		
"407.250219"	"4.88e+06"	B	"3.43018998"	"6.47375371"	3	3		
"407.376195"	"1.68e+07"	B	"3.26570610"	"6.30832866"	5	3		
"407.478563"	"3.43e+06"	C+	"3.04686890"	"6.08872711"	9	9		
"407.62185"	"1.4e+06"	E	"3.07133880"	"6.11212776"	3	3		
"407.648942"	"4.43e+05"	B	"2.60850194"	"5.64908881"	5	7		
"407.662889"	"1.32e+07"	B	"3.21118938"	"6.25167222"	9	9		
"407.679979"	"3.81e+06"	D+	"3.26570610"	"6.30606149"	5	7		
"407.835319"	"4.55e+06"	B+	"2.60850194"	"5.64769932"	5	3		
"407.916762"	"5.4e+06"	E	"3.41695281"	"6.45554341"	5	5		
"407.983784"	"5.83e+06"	B	"2.85805275"	"5.89614419"	1	3		
"408.02090"	"2.3e+07"	D	"3.28302483"	"6.32083991"	3	1		
"408.087574"	"2.3e+06"	D	"3.29183986"	"6.32915863"	1	3		
"408.210685"	"2.5e+06"	D	"3.41695281"	"6.45335558"	5	5		
"408.24252"	"4.0e+06"	E	"3.63521992"	"6.67138589"	3	3		
"408.35489"	"1.84e+05"	C	"2.27860466"	"5.31393522"	5	5		
"408.449152"	"8.66e+06"	C+	"3.33201954"	"6.36664959"	11	9		
"408.500408"	"4.7e+06"	D	"2.84504259"	"5.87929188"	3	5		
"408.530273"	"8.92e+06"	C+	"3.24096914"	"6.27499663"	7	7		
"408.59820"	"5.1e+06"	E	"4.15435379"	"7.1878769"	7	5		
"408.709336"	"1.9e+06"	D	"3.33201954"	"6.36471779"	11	9		
"408.85558"	"4.2e+06"	D	"3.63977237"	"6.67138589"	5	3		
"408.921655"	"3.45e+05"	C+	"2.94879294"	"5.97991659"	11	11		
"409.007214"	"1.0e+06"	D	"3.39650880"	"6.42699840"	7	7		
"409.095319"	"1.1e+06"	D	"3.36825640"	"6.39809335"	9	7		
"409.155244"	"1.14e+06"	B	"2.83159117"	"5.86098438"	5	3		
"409.597024"	"2.65e+06"	B+	"2.58810592"	"5.61423177"	7	5		
"409.708319"	"2.9e+06"	E	"3.28302483"	"6.30832866"	3	3		
"409.817542"	"7.49e+06"	B	"3.24096914"	"6.26546671"	7	7		
"410.073752"	"2.92e+04"	A	"0.85899575"	"3.88160368"	11	9		
"410.126090"	"2.6e+06"	D	"3.39650880"	"6.41873101"	7	7		
"410.16853"	"3.9e+05"	E	"2.48437256"	"5.50628207"	1	3		
"410.494274"	"2.6e+05"	D	"3.33201954"	"6.35153108"	11	11		
"410.625858"	"3.3e+05"	E	"2.58810592"	"5.60664989"	7	7		
"410.642219"	"2.52e+06"	C+	"3.39650880"	"6.41493251"	7	5		
"410.748817"	"1.74e+07"	B	"2.83159117"	"5.84923154"	5	3		
"410.812992"	"3.5e+05"	E	"3.24096914"	"6.25813812"	7	9		
"410.905627"	"3.62e+06"	C	"3.29183986"	"6.30832866"	1	3		
"410.980156"	"1.51e+07"	B	"2.84504259"	"5.86098438"	3	3		
"411.231852"	"1.5e+06"	D	"3.39650880"	"6.41060472"	7	5		
"411.29584"	"1.1e+07"	D	"4.17769679"	"7.19132379"	11	13		
"411.444464"	"3.92e+06"	C+	"2.83159117"	"5.84412959"	5	5		
"411.493764"	"1.57e+06"	C+	"3.36825640"	"6.38043390"	9	9		
"411.85443"	"4.96e+07"	B	"3.57321890"	"6.58275864"	11	13		
"411.888540"	"1.9e+06"	E	"3.26570610"	"6.27499663"	5	7		
"412.020628"	"1.93e+06"	B	"2.99035244"	"5.99867825"	9	11		
"412.180229"	"1.99e+06"	B	"2.83159117"	"5.83875215"	5	7		
"412.251533"	"3.23e+06"	B	"2.84504259"	"5.85168345"	3	5		
"412.372797"	"6.04e+05"	B	"2.99035244"	"5.99610917"	9	9		
"412.56199"	"9.9e+06"	E	"4.22036211"	"7.2247405"	9	11		
"412.588004"	"7.96e+05"	C	"2.84504259"	"5.84923154"	3	3		
"412.618265"	"4.2e+06"	D	"3.33201954"	"6.33598817"	11	11		
"412.68514"	"1.3e+06"	D	"2.84504259"	"5.84852446"	3	1		
"412.760758"	"1.43e+07"	B	"2.85805275"	"5.86098438"	1	3		
"412.946006"	"6.5e+05"	E	"3.39650880"	"6.39809335"	7	7		
"413.205785"	"1.18e+07"	B+	"1.60789577"	"4.60759327"	5	7		
"413.289900"	"7.70e+06"	B	"2.84504259"	"5.84412959"	3	5		
"413.385535"	"2.12e+06"	C+	"3.36825640"	"6.36664959"	9	9		
"413.433575"	"1.06e+03"	C+	"0.0000000"	"2.99804479"	9	7		
"413.441953"	"2.62e+06"	C+	"3.01725044"	"6.01523448"	5	3		
"413.467722"	"1.25e+07"	C+	"2.83159117"	"5.82938837"	5	7		
"413.652047"	"1.32e+06"	C	"3.36825640"	"6.36471779"	9	9		
"413.699755"	"2.75e+07"	B	"3.41489715"	"6.41101300"	3	5		
"413.992679"	"1.83e+04"	A	"0.99011115"	"3.98410712"	5	5		
"414.18628"	"6.57e+05"	B	"3.01762252"	"6.01021907"	7	7		
"414.25874"	"7.5e+06"	E	"4.30127816"	"7.2933513"	3	5		
"414.341445"	"2.70e+07"	B	"3.04686890"	"6.03834476"	9	9		
"414.386752"	"1.33e+07"	B+	"1.55735733"	"4.54850612"	7	9		
"414.51993"	"7.8e+04"	E	"2.69240763"	"5.68259542"	11	9		
"414.606405"	"3.78e+05"	C+	"2.99035244"	"5.97991659"	9	11		
"414.766863"	"4.36e+05"	A	"1.48486439"	"4.47327202"	9	7		
"414.936469"	"4.23e+06"	C	"3.33201954"	"6.31920567"	11	13		
"415.024873"	"7.7e+06"	D	"3.43018998"	"6.41673983"	3	3		
"415.216867"	"3.24e+04"	A	"0.95815732"	"3.94332623"	7	7		
"415.389948"	"2.05e+07"	B+	"3.39650880"	"6.38043390"	7	9		
"415.449849"	"2.64e+07"	B	"2.83159117"	"5.81508605"	5	3		
"415.480514"	"1.40e+07"	B	"3.36825640"	"6.35153108"	9	11		
"415.667123"	"5.27e+05"	B	"2.94879294"	"5.93072834"	11	11		
"415.679861"	"1.20e+07"	B	"2.83159117"	"5.81343520"	5	5		
"415.777954"	"2.18e+07"	B+	"3.41695281"	"6.39809335"	5	7		
"415.879208"	"1.6e+07"	D	"3.43018998"	"6.41060472"	3	5		
"416.107929"	"9.5e+05"	D	"3.36825640"	"6.34703293"	9	9		
"416.148427"	"3.01e+05"	B	"3.01762252"	"5.99610917"	7	9		
"416.78587"	"5.85e+05"	C	"3.30140276"	"6.27533411"	9	9		
"416.861404"	"6.8e+05"	D	"3.36825640"	"6.34164892"	9	7		
"416.894277"	"1.9e+06"	D	"3.41695281"	"6.39011087"	5	5		
"416.975708"	"1.0e+06"	D	"3.39650880"	"6.36908625"	7	5		
"417.090127"	"6.29e+06"	C+	"3.01725044"	"5.98901244"	5	5		
"417.16902"	"2.01e+06"	C	"3.69459719"	"6.66579718"	9	7		
"417.18993"	"1.09e+06"	C+	"3.30092244"	"6.27197352"	5	7		
"417.212183"	"9.80e+06"	C+	"3.25148176"	"6.22237439"	7	5		
"417.264025"	"2.24e+06"	B	"3.33201954"	"6.30254306"	11	11		
"417.274423"	"6.46e+04"	A	"0.95815732"	"3.92860683"	7	5		
"417.331471"	"2.63e+06"	C+	"2.84504259"	"5.81508605"	3	3		
"417.392038"	"6.50e+04"	B	"0.99011115"	"3.95972364"	5	3		
"417.491238"	"5.87e+04"	A	"0.91460217"	"3.88350907"	9	7		
"417.563572"	"1.14e+07"	B	"2.84504259"	"5.81343520"	3	5		
"417.759354"	"3.71e+04"	A	"0.91460217"	"3.88160368"	9	9		
"418.175449"	"2.32e+07"	B	"2.83159117"	"5.79564049"	5	7		
"418.238239"	"5.04e+06"	D+	"3.01725044"	"5.98085478"	5	5		
"418.275792"	"1.3e+06"	D	"3.41695281"	"6.38029108"	5	7		
"418.300399"	"4.0e+05"	E	"3.39650880"	"6.35967275"	7	7		
"418.489130"	"1.03e+07"	B	"2.83159117"	"5.79341882"	5	5		
"418.703842"	"2.15e+07"	B	"2.44955978"	"5.40986861"	7	5		
"418.758722"	"4.48e+06"	C+	"3.43018998"	"6.39011087"	3	5		
"418.779491"	"1.52e+07"	B	"2.42543332"	"5.38520741"	9	7		
"418.955784"	"2.7e+06"	D	"3.69459719"	"6.65312587"	9	7		
"419.142997"	"2.73e+07"	B	"2.46883473"	"5.42604198"	5	3		
"419.167654"	"4.06e+06"	B	"2.85805275"	"5.81508605"	1	3		
"419.532874"	"1.11e+07"	B	"3.33201954"	"6.28647868"	11	11		
"419.561750"	"1.21e+06"	C+	"3.01725044"	"5.97150625"	5	5		
"419.620852"	"1.09e+07"	B+	"3.39650880"	"6.35034852"	7	7		
"419.653070"	"3.0e+05"	E	"2.94879294"	"5.90240588"	11	11		
"419.824651"	"1.47e+07"	B+	"3.36825640"	"6.32066224"	9	9		
"419.830363"	"8.03e+06"	B	"2.39920471"	"5.35157038"	11	9		
"419.863389"	"1.25e+07"	B	"3.41695281"	"6.36908625"	5	5		
"419.909489"	"4.92e+07"	B	"3.04686890"	"5.99867825"	9	11		
"420.092401"	"6.25e+06"	C+	"3.39650880"	"6.34703293"	7	9		
"420.202885"	"8.22e+06"	A	"1.48486439"	"4.43461275"	9	9		
"420.275278"	"2.53e+05"	C+	"3.04686890"	"5.99610917"	9	9		
"420.356851"	"1.70e+04"	C	"1.01105568"	"3.95972364"	3	3		
"420.39380"	"2.97e+06"	B	"3.63434980"	"6.58275864"	13	13		
"420.398445"	"7.37e+06"	B	"2.84504259"	"5.79341882"	3	5		
"420.553882"	"2.77e+06"	D+	"3.41695281"	"6.36423934"	5	5		
"420.669619"	"5.90e+03"	D+	"0.05156912"	"2.99804479"	7	7		
"420.712709"	"4.8e+06"	D+	"2.83159117"	"5.77776507"	5	3		
"421.03430"	"1.48e+07"	B	"2.48211840"	"5.42604198"	3	3		
"421.03829"	"7.18e+06"	B	"3.07133880"	"6.01523448"	3	3		
"421.36476"	"2.1e+07"	D+	"2.84504259"	"5.7866575"	3	1		
"421.54231"	"5.98e+05"	B	"2.99035244"	"5.93072834"	9	11		
"421.618312"	"1.84e+04"	A	"0.0000000"	"2.93984587"	9	9		
"421.75454"	"2.46e+07"	B+	"3.43018998"	"6.36908625"	3	5		
"421.93595"	"2.88e+07"	B+	"3.57321890"	"6.51085164"	11	13		
"421.94142"	"5.29e+05"	B	"2.99035244"	"5.92794713"	9	9		
"422.00483"	"2.8e+06"	E	"3.92860683"	"6.86576013"	5	3		
"422.03412"	"1.83e+07"	C+	"3.07133880"	"6.00828827"	3	1		
"422.22127"	"5.76e+06"	B	"2.44955978"	"5.38520741"	7	7		
"422.41711"	"1.06e+07"	B+	"3.36825640"	"6.30254306"	9	11		
"422.45128"	"6.81e+06"	C	"3.43018998"	"6.36423934"	3	5		
"422.54541"	"1.65e+07"	B+	"3.41695281"	"6.35034852"	5	7		
"422.59555"	"1.32e+06"	B+	"3.04686890"	"5.97991659"	9	11		
"422.64241"	"4.3e+06"	D+	"2.84504259"	"5.77776507"	3	3		
"422.74264"	"5.29e+07"	B	"3.33201954"	"6.26404671"	11	13		
"422.95093"	"2.93e+06"	C+	"3.27398440"	"6.20456765"	3	3		
"422.97531"	"1.99e+04"	A	"1.48486439"	"4.41527878"	9	7		
"423.27261"	"8.78e+02"	A	"0.11011433"	"3.03847046"	3	5		
"423.36021"	"1.85e+07"	B	"2.48211840"	"5.40986861"	3	5		
"423.53857"	"1.57e+06"	D+	"3.39650880"	"6.32302612"	7	5		
"423.59361"	"1.88e+07"	B	"2.42543332"	"5.35157038"	9	9		
"423.70733"	"2.22e+03"	B+	"0.95815732"	"3.88350907"	7	7		
"423.88096"	"2.41e+07"	B+	"3.39650880"	"6.32066224"	7	9		
"423.93617"	"1.3e+06"	E	"3.64164057"	"6.56541325"	7	9		
"423.97320"	"8.46e+05"	B	"2.94879294"	"5.87231021"	11	13		
"423.98477"	"7.67e+05"	B+	"2.69240763"	"5.61584517"	11	11		
"424.03704"	"6.70e+06"	C+	"3.54652001"	"6.46959714"	5	3		
"424.11168"	"4.3e+05"	D	"2.83159117"	"5.75415389"	5	3		
"424.25952"	"1.19e+05"	C+	"2.72754450"	"5.64908881"	9	7		
"424.27294"	"1.32e+06"	C+	"3.30092244"	"6.22237439"	5	5		
"424.38152"	"2.5e+06"	D	"3.88350907"	"6.80421351"	7	5		
"424.52573"	"9.0e+06"	D+	"2.85805275"	"5.77776507"	1	3		
"424.53440"	"1.01e+06"	C+	"3.33201954"	"6.25167222"	11	9		
"424.60841"	"5.85e+06"	C+	"3.64164057"	"6.56078442"	7	5		
"424.73054"	"1.02e+05"	C+	"2.45343044"	"5.37173492"	9	7		
"424.74250"	"1.94e+07"	B	"3.36825640"	"6.28647868"	9	11		
"424.82237"	"3.82e+06"	C+	"3.07133880"	"5.98901244"	3	5		
"425.01188"	"2.07e+07"	B	"2.46883473"	"5.38520741"	5	7		
"425.07864"	"1.02e+07"	B+	"1.55735733"	"4.47327202"	7	7		
"425.49447"	"1.43e+05"	C+	"3.01762252"	"5.93068755"	7	7		
"425.55004"	"7.13e+05"	D+	"3.01762252"	"5.93030716"	7	5		
"425.83157"	"2.54e+03"	A	"0.08728574"	"2.99804479"	5	7		
"425.86133"	"8.0e+05"	D	"2.83159117"	"5.74214676"	5	5		
"425.89513"	"2.34e+05"	C+	"3.01762252"	"5.92794713"	7	9		
"425.93364"	"4.19e+04"	D+	"2.99035244"	"5.90041395"	9	9		
"425.99989"	"1.57e+06"	D	"3.33201954"	"6.24162851"	11	13		
"426.01350"	"2.20e+06"	C+	"3.07133880"	"5.98085478"	3	5		
"426.04736"	"3.99e+07"	B	"2.39920471"	"5.30848946"	11	11		
"426.42033"	"1.62e+06"	C+	"3.36825640"	"6.27499663"	9	7		
"426.69641"	"6.27e+05"	B+	"2.72754450"	"5.63240401"	9	9		
"426.78263"	"8.17e+06"	B	"3.11096179"	"6.01523448"	1	3		
"426.87486"	"3.30e+06"	C+	"3.30092244"	"6.20456765"	5	3		
"427.11531"	"1.82e+07"	B	"2.44955978"	"5.35157038"	7	9		
"427.17599"	"2.28e+07"	A	"1.48486439"	"4.38646275"	9	11		
"427.56979"	"5.59e+04"	D+	"2.55917148"	"5.45809748"	9	9		
"427.66743"	"2.6e+06"	D	"3.88160368"	"6.77986785"	9	9		
"427.82300"	"1.0e+06"	D	"3.36825640"	"6.26546671"	9	7		
"427.94878"	"1.5e+06"	D	"3.88350907"	"6.77986785"	7	9		
"427.98685"	"6.5e+05"	D	"2.85805275"	"5.75415389"	1	3		
"428.05350"	"3.1e+05"	E	"3.23672008"	"6.13237029"	13	11		
"428.24026"	"1.21e+07"	B+	"2.17594512"	"5.07033256"	7	5		
"428.44051"	"1.1e+05"	E	"2.99035244"	"5.88338708"	9	9		
"428.54415"	"1.78e+06"	D+	"3.23672008"	"6.12905507"	13	13		
"428.58234"	"1.3e+06"	D	"3.63977237"	"6.53184961"	5	5		
"428.64319"	"1.7e+05"	D	"2.94879294"	"5.84045966"	11	9		
"428.81455"	"4.49e+05"	B+	"2.75857762"	"5.64908881"	7	7		
"428.89548"	"2.92e+05"	C	"2.58810592"	"5.47807170"	7	5		
"429.03789"	"6.29e+05"	C+	"2.99035244"	"5.87935896"	9	11		
"429.08641"	"3.83e+05"	C+	"2.83159117"	"5.72027099"	5	7		
"429.14629"	"3.35e+03"	B	"0.05156912"	"2.93984587"	7	9		
"429.41244"	"3.12e+06"	B+	"1.48486439"	"4.37135106"	9	9		
"429.80364"	"1.23e+06"	B	"3.04686890"	"5.93072834"	9	11		
"429.92340"	"1.29e+07"	B+	"2.42543332"	"5.30848946"	9	11		
"429.96288"	"2.65e+05"	B	"3.01762252"	"5.90041395"	7	9		
"430.02036"	"6.5e+05"	E	"3.88160368"	"6.76400977"	9	9		
"430.21856"	"7.70e+05"	B	"3.04686890"	"5.92794713"	9	9		
"430.45402"	"3.06e+05"	B	"2.94879294"	"5.82829520"	11	11		
"430.52061"	"4.7e+05"	E	"3.54652001"	"6.42557692"	5	7		
"430.54501"	"5.54e+06"	C+	"3.01725044"	"5.89614419"	5	3		
"430.79017"	"3.38e+07"	B+	"1.55735733"	"4.43461275"	7	9		
"430.90303"	"1.96e+06"	B	"3.63434980"	"6.51085164"	13	13		
"430.93741"	"1.78e+06"	C+	"2.94879294"	"5.82506529"	11	13		
"431.03717"	"2.4e+06"	E	"3.92860683"	"6.80421351"	5	5		
"431.50844"	"7.76e+06"	B+	"2.19786640"	"5.07033256"	5	5		
"431.70482"	"5.2e+05"	E	"3.54652001"	"6.41767950"	5	5		
"432.57616"	"5.16e+07"	B+	"1.60789577"	"4.47327202"	5	7		
"432.59405"	"4.81e+05"	D+	"3.26711257"	"6.13237029"	11	11		
"432.67529"	"4.63e+05"	C	"2.94879294"	"5.81351269"	11	9		
"432.70954"	"1.12e+07"	B	"3.54652001"	"6.41101300"	5	5		
"432.79034"	"7.16e+05"	C+	"3.30140276"	"6.16536100"	9	9		
"433.70454"	"1.02e+06"	A	"1.55735733"	"4.41527878"	7	7		
"433.82574"	"7.9e+04"	D	"2.17594512"	"5.03306811"	7	9		
"434.32708"	"1.6e+06"	D	"3.25148176"	"6.10530689"	7	5		
"434.36971"	"6.21e+05"	B	"3.04686890"	"5.90041395"	9	9		
"434.65522"	"7.52e+05"	B	"3.30140276"	"6.15307342"	9	9		
"434.723287"	"1.23e+02"	A	"0.0000000"	"2.85122419"	9	9		
"434.78332"	"1.7e+06"	D	"3.60252504"	"6.45335558"	7	5		
"434.89366"	"2.82e+05"	D+	"2.99035244"	"5.84045966"	9	9		
